Time, LOAD, AID, D0,D1,D2,D3,D4,D5,D6,D7
368930, 32 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
369080, 39 % , 201, 7, 190, 65, 204, 22, 181, 13, 0
369160, 40 % , 201, 7, 165, 62, 252, 22, 162, 12, 0
369282, 38 % , 420, 130, 93, 67, 0, 0, 0, 0, 0
369390, 35 % , 201, 7, 186, 63, 116, 22, 216, 8, 0
369635, 26 % , 200, 167, 38, 39, 38, 39, 38, 128, 0
369759, 24 % , 200, 167, 31, 39, 31, 39, 31, 128, 0
369910, 21 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
370030, 20 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
370119, 18 % , 201, 7, 190, 63, 96, 22, 240, 3, 0
370219, 16 % , 201, 7, 206, 65, 244, 22, 231, 3, 0
370436, 15 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
370505, 14 % , 228, 0, 0, 0, 0, 0, 0, 128, 0
370722, 14 % , 430, 186, 19, 4, 36, 0, 0, 0, 0
370805, 12 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
371289, 11 % , 201, 7, 169, 62, 112, 22, 199, 1, 0
371734, 11 % , 201, 7, 176, 63, 236, 22, 180, 1, 0
371929, 11 % , 430, 186, 19, 4, 29, 0, 0, 0, 0
371997, 11 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
372105, 11 % , 201, 7, 158, 63, 136, 22, 143, 1, 0
372517, 11 % , 201, 7, 162, 64, 160, 22, 125, 1, 0
372604, 11 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
372707, 11 % , 201, 7, 162, 64, 200, 22, 125, 1, 0
372857, 11 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
373387, 11 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
373477, 10 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
373586, 10 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
373684, 10 % , 420, 129, 193, 76, 0, 0, 0, 0, 0
373827, 9 % , 430, 186, 19, 4, 25, 0, 0, 0, 0
374002, 9 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
374118, 9 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
374211, 8 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
374318, 9 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
374386, 10 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
374686, 13 % , 201, 7, 94, 61, 248, 21, 238, 3, 0
374811, 13 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
374876, 13 % , 420, 129, 33, 78, 0, 0, 0, 0, 0
375075, 14 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
375263, 14 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
375352, 14 % , 201, 7, 97, 63, 216, 21, 197, 3, 0
375485, 14 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
375549, 14 % , 228, 0, 0, 0, 0, 39, 14, 128, 0
375865, 14 % , 201, 7, 92, 65, 224, 21, 162, 2, 0
375991, 14 % , 201, 7, 71, 64, 140, 21, 147, 2, 0
376081, 14 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
376145, 14 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
376224, 14 % , 430, 186, 19, 1, 0, 0, 0, 128, 0
376341, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
376414, 14 % , 201, 7, 68, 63, 216, 21, 118, 2, 0
376501, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
376600, 14 % , 200, 167, 14, 39, 14, 39, 14, 128, 0
376700, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
376791, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
376881, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
376970, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
377060, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
377150, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
377213, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
377350, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
377440, 14 % , 201, 7, 35, 64, 0, 21, 21, 2, 0
377524, 14 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
377620, 14 % , 201, 7, 21, 63, 56, 21, 21, 2, 0
377683, 14 % , 201, 7, 41, 64, 120, 21, 12, 2, 0
377780, 14 % , 201, 7, 17, 62, 152, 21, 6, 2, 0
377889, 14 % , 201, 7, 31, 63, 96, 20, 253, 2, 0
378000, 14 % , 201, 7, 11, 63, 196, 20, 251, 2, 0
378074, 14 % , 4F0, 20, 36, 18, 255, 255, 80, 2, 0
378160, 14 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
378269, 14 % , 201, 7, 18, 63, 96, 20, 233, 3, 0
378359, 14 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
378460, 16 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
378550, 19 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
378620, 21 % , 430, 186, 19, 1, 0, 0, 0, 128, 0
378769, 22 % , 201, 6, 235, 60, 204, 20, 232, 6, 0
378918, 22 % , 201, 7, 5, 61, 208, 20, 207, 6, 0
379048, 21 % , 201, 7, 24, 65, 164, 20, 213, 6, 0
379127, 21 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
379230, 21 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
379321, 21 % , 430, 187, 18, 4, 54, 0, 0, 0, 0
379397, 20 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
379579, 20 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
379652, 20 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
379720, 20 % , 430, 186, 19, 1, 0, 0, 0, 128, 0
379829, 20 % , 4EA, 0, 65, 4, 51, 0, 0, 0, 0
379978, 20 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
380072, 20 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
380201, 19 % , 201, 7, 9, 64, 120, 20, 174, 5, 0
380358, 19 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
380468, 19 % , 201, 6, 247, 63, 196, 20, 158, 5, 0
380546, 19 % , 200, 167, 20, 39, 20, 39, 20, 128, 0
380688, 19 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
380818, 18 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
380972, 18 % , 420, 129, 235, 90, 0, 0, 0, 0, 0
381078, 19 % , 4EA, 0, 65, 4, 49, 0, 0, 0, 0
381250, 19 % , 201, 7, 14, 64, 60, 20, 155, 5, 0
381721, 20 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
381828, 20 % , 430, 186, 19, 4, 51, 0, 0, 0, 0
381890, 20 % , 200, 167, 22, 39, 22, 39, 22, 128, 0
382078, 20 % , 4F4, 66, 75, 49, 50, 70, 57, 52, 49
382194, 20 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
382377, 29 % , 4EA, 0, 65, 4, 74, 0, 0, 0, 0
382494, 32 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
382727, 34 % , 430, 186, 19, 4, 88, 0, 0, 0, 0
382845, 33 % , 200, 167, 49, 39, 49, 39, 49, 128, 0
382994, 33 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
383345, 32 % , 200, 167, 48, 39, 48, 39, 48, 128, 0
383409, 31 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
383545, 27 % , 200, 167, 40, 39, 40, 39, 40, 128, 0
383688, 24 % , 200, 167, 30, 39, 30, 39, 30, 128, 0
383949, 20 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
384125, 18 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
384598, 18 % , 201, 7, 2, 63, 156, 20, 166, 4, 0
384744, 18 % , 201, 6, 236, 64, 20, 20, 138, 4, 0
384834, 18 % , 200, 167, 18, 39, 18, 39, 18, 128, 0
384917, 18 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
385014, 18 % , 200, 167, 18, 39, 18, 39, 18, 128, 0
385117, 18 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
385214, 18 % , 200, 167, 18, 39, 18, 39, 18, 128, 0
385316, 18 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
385414, 18 % , 201, 6, 255, 63, 236, 20, 125, 4, 0
385517, 18 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
385613, 18 % , 201, 6, 228, 64, 60, 20, 121, 4, 0
385758, 18 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
385853, 18 % , 201, 6, 250, 64, 120, 20, 125, 4, 0
385944, 18 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
386007, 19 % , 200, 167, 19, 39, 19, 39, 19, 128, 0
386104, 20 % , 200, 167, 23, 39, 23, 39, 23, 128, 0
386213, 22 % , 201, 6, 244, 63, 36, 20, 124, 7, 0
386343, 23 % , 201, 6, 242, 66, 8, 20, 119, 7, 0
386453, 24 % , 200, 167, 29, 39, 29, 39, 29, 128, 0
386674, 23 % , 4EA, 0, 65, 4, 62, 0, 0, 0, 0
386763, 23 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
386948, 23 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
387055, 23 % , 201, 6, 234, 63, 156, 20, 111, 6, 0
387166, 23 % , 201, 6, 243, 64, 160, 20, 112, 6, 0
387275, 23 % , 201, 6, 235, 64, 0, 20, 121, 6, 0
387661, 23 % , 200, 167, 28, 39, 28, 39, 28, 128, 0
387812, 23 % , 200, 167, 28, 39, 28, 39, 28, 128, 0
388111, 23 % , 200, 167, 28, 39, 28, 39, 28, 128, 0
388175, 23 % , 201, 6, 244, 64, 160, 20, 129, 6, 0
388312, 23 % , 200, 167, 28, 39, 28, 39, 28, 128, 0
388375, 23 % , 200, 167, 28, 39, 28, 39, 28, 128, 0
389030, 23 % , 200, 167, 27, 39, 27, 39, 27, 128, 0
389310, 21 % , 200, 167, 25, 39, 25, 39, 25, 128, 0
389426, 21 % , 430, 186, 19, 4, 54, 0, 0, 0, 0
389694, 20 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
390044, 19 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
390234, 18 % , 201, 6, 239, 63, 216, 20, 142, 4, 0
390513, 18 % , 201, 6, 241, 64, 80, 20, 122, 4, 0
390833, 18 % , 201, 6, 239, 64, 120, 20, 109, 4, 0
390914, 18 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
390982, 18 % , 200, 167, 20, 39, 20, 39, 20, 128, 0
391113, 18 % , 201, 6, 242, 63, 216, 20, 125, 4, 0
391263, 18 % , 201, 6, 239, 64, 80, 20, 127, 4, 0
391343, 18 % , 201, 6, 248, 64, 100, 20, 121, 4, 0
391418, 18 % , 430, 186, 19, 64, 100, 20, 121, 4, 0
391613, 18 % , 201, 6, 247, 64, 140, 20, 120, 4, 0
391726, 18 % , 430, 187, 18, 4, 47, 0, 0, 0, 0
392012, 18 % , 201, 6, 251, 63, 236, 20, 132, 4, 0
392142, 18 % , 200, 167, 19, 39, 19, 39, 19, 128, 0
392363, 18 % , 420, 127, 47, 119, 0, 0, 0, 0, 0
392528, 17 % , 200, 167, 17, 39, 17, 39, 17, 128, 0
392625, 17 % , 430, 186, 19, 39, 17, 39, 17, 128, 0
392728, 17 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
392871, 17 % , 200, 167, 17, 39, 17, 39, 17, 128, 0
393024, 18 % , 430, 187, 18, 4, 47, 0, 0, 0, 0
393201, 18 % , 201, 7, 2, 64, 160, 20, 173, 4, 0
393581, 18 % , 200, 167, 19, 39, 19, 39, 19, 128, 0
393701, 18 % , 201, 7, 24, 64, 140, 20, 207, 4, 0
393861, 18 % , 201, 7, 26, 64, 40, 20, 241, 4, 0
394028, 18 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
394117, 18 % , 201, 7, 22, 64, 100, 20, 222, 4, 0
394180, 18 % , 201, 7, 36, 64, 200, 20, 228, 4, 0
394250, 18 % , 201, 7, 11, 62, 12, 20, 238, 4, 0
394361, 18 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
394527, 17 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
394750, 17 % , 201, 7, 26, 64, 60, 20, 251, 4, 0
394841, 17 % , 228, 0, 0, 0, 0, 20, 251, 4, 0
395400, 14 % , 201, 7, 44, 65, 4, 21, 37, 2, 0
395589, 14 % , 201, 7, 40, 64, 80, 21, 44, 2, 0
395659, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
395809, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
396198, 12 % , 201, 7, 45, 64, 120, 21, 54, 1, 0
396359, 12 % , 201, 7, 50, 65, 64, 21, 47, 1, 0
396484, 11 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
396578, 11 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
396698, 11 % , 201, 7, 35, 63, 36, 21, 42, 0, 0
396838, 11 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
397038, 11 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
397109, 11 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
397198, 11 % , 201, 7, 44, 64, 160, 21, 47, 1, 0
397355, 11 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
397609, 11 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
397788, 11 % , 201, 7, 24, 63, 16, 21, 6, 1, 0
397914, 11 % , 201, 7, 29, 63, 36, 21, 20, 0, 0
398004, 11 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
398093, 11 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
398184, 11 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
398273, 10 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
398363, 10 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
398453, 10 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
398517, 10 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
398613, 10 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
398737, 10 % , 201, 6, 138, 60, 204, 21, 28, 0, 0
398867, 10 % , 201, 6, 17, 60, 164, 21, 12, 0, 0
398963, 10 % , 201, 5, 225, 61, 68, 21, 18, 0, 0
399053, 11 % , 200, 167, 16, 39, 16, 39, 16, 128, 0
399116, 12 % , 200, 167, 17, 39, 17, 39, 17, 128, 0
399213, 12 % , 201, 5, 23, 61, 68, 21, 28, 0, 0
399323, 14 % , 201, 4, 206, 61, 188, 21, 14, 0, 0
399386, 14 % , 200, 167, 17, 39, 17, 39, 17, 128, 0
399503, 14 % , 201, 4, 137, 62, 152, 21, 3, 0, 0
399612, 15 % , 201, 4, 98, 62, 112, 20, 252, 0, 0
399773, 16 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
399863, 17 % , 228, 0, 6, 0, 0, 0, 0, 192, 0
399936, 18 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
400046, 18 % , 201, 3, 148, 62, 152, 20, 150, 0, 0
400196, 21 % , 201, 3, 71, 62, 92, 20, 125, 0, 0
400292, 22 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
400382, 24 % , 201, 3, 20, 63, 96, 20, 103, 0, 0
400455, 24 % , 200, 167, 23, 39, 23, 39, 23, 128, 0
400525, 25 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
400613, 25 % , 4EA, 0, 24, 39, 24, 39, 24, 128, 0
400685, 25 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
400832, 25 % , 201, 3, 22, 64, 60, 20, 15, 0, 0
400942, 25 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
401072, 25 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
401135, 25 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
401630, 25 % , 228, 0, 6, 0, 0, 0, 0, 0, 0
401704, 25 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
401814, 25 % , 201, 3, 28, 64, 20, 19, 120, 0, 0
401961, 25 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
402111, 25 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
402262, 25 % , 420, 126, 12, 134, 0, 0, 0, 0, 0
402441, 25 % , 231, 0, 73, 1, 0, 0, 0, 192, 0
403040, 26 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
403139, 26 % , 200, 167, 25, 39, 25, 39, 25, 128, 0
403279, 26 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
403383, 26 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
403577, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
403678, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
403854, 25 % , 420, 126, 117, 136, 0, 0, 0, 0, 0
403916, 25 % , 430, 186, 19, 136, 0, 0, 0, 0, 0
404054, 25 % , 4F0, 20, 36, 18, 255, 255, 80, 0, 0
404253, 26 % , 420, 126, 142, 137, 0, 0, 0, 0, 0
404509, 26 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
404759, 27 % , 420, 126, 172, 137, 0, 0, 0, 0, 0
404983, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
405159, 26 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
405222, 26 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
405331, 26 % , 201, 3, 50, 63, 236, 16, 8, 0, 0
405482, 26 % , 201, 3, 48, 63, 216, 15, 239, 0, 0
405689, 26 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
405778, 26 % , 201, 3, 52, 63, 196, 15, 203, 0, 0
405889, 27 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
406318, 27 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
406380, 27 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
406476, 27 % , 200, 167, 25, 39, 25, 39, 25, 128, 0
406540, 27 % , 200, 167, 25, 39, 25, 39, 25, 128, 0
406637, 27 % , 200, 167, 25, 39, 25, 39, 25, 128, 0
406701, 27 % , 201, 3, 60, 64, 80, 15, 1, 0, 0
406797, 27 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
406860, 27 % , 201, 3, 68, 64, 120, 14, 228, 0, 0
406957, 27 % , 200, 167, 23, 39, 23, 39, 23, 128, 0
407020, 27 % , 201, 3, 79, 64, 80, 14, 227, 0, 0
407127, 27 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
407250, 27 % , 420, 127, 55, 141, 0, 0, 0, 0, 0
407347, 27 % , 201, 3, 62, 63, 196, 14, 233, 0, 0
407410, 27 % , 201, 3, 56, 63, 136, 14, 224, 0, 0
407506, 27 % , 201, 3, 59, 63, 236, 14, 226, 0, 0
407781, 27 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
408051, 27 % , 4F3, 57, 49, 49, 51, 49, 56, 49, 50
408165, 27 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
408306, 27 % , 201, 3, 68, 63, 176, 14, 104, 0, 0
408410, 27 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
408529, 27 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
408600, 27 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
408756, 27 % , 201, 3, 60, 64, 0, 13, 244, 0, 0
409007, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
409112, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
409179, 27 % , 201, 3, 59, 64, 20, 13, 119, 0, 0
409315, 27 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
409768, 27 % , 231, 80, 76, 1, 0, 0, 0, 128, 0
410115, 27 % , 201, 3, 61, 63, 196, 12, 28, 0, 0
410394, 27 % , 201, 3, 55, 63, 136, 11, 167, 0, 0
410487, 27 % , 200, 167, 24, 39, 24, 39, 24, 128, 0
410668, 27 % , 200, 167, 25, 39, 25, 39, 25, 128, 0
410808, 27 % , 231, 0, 86, 1, 0, 0, 0, 192, 0
410871, 27 % , 228, 0, 2, 0, 0, 0, 0, 192, 0
411114, 27 % , 231, 0, 89, 1, 0, 0, 0, 192, 0
411176, 27 % , 200, 167, 27, 39, 27, 39, 27, 128, 0
411357, 27 % , 201, 3, 68, 64, 80, 9, 176, 0, 0
411426, 27 % , 201, 3, 66, 63, 216, 9, 156, 0, 0
411533, 27 % , 200, 167, 26, 39, 26, 39, 26, 128, 0
411697, 27 % , 201, 3, 64, 63, 116, 9, 31, 0, 0
411976, 27 % , 200, 167, 26, 39, 26, 39, 26, 128, 0
412097, 27 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
412247, 27 % , 201, 3, 62, 63, 196, 8, 34, 0, 0
412386, 27 % , 200, 167, 28, 39, 28, 39, 28, 128, 0
412506, 27 % , 200, 167, 29, 39, 29, 39, 29, 128, 0
412597, 27 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
412665, 27 % , 200, 167, 31, 39, 31, 39, 31, 128, 0
412786, 27 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
413125, 27 % , 201, 3, 52, 63, 116, 7, 98, 0, 0
413265, 27 % , 201, 3, 52, 63, 236, 7, 87, 3, 0
413385, 32 % , 200, 167, 50, 39, 50, 39, 50, 128, 0
413455, 47 % , 201, 3, 78, 64, 220, 7, 69, 16, 0
413785, 59 % , 200, 167, 159, 39, 159, 39, 159, 128, 0
413855, 56 % , 201, 6, 96, 68, 76, 7, 89, 16, 0
413925, 54 % , 201, 6, 122, 66, 8, 7, 109, 16, 0
414045, 52 % , 200, 167, 174, 39, 174, 39, 174, 128, 0
414171, 51 % , 200, 167, 221, 39, 221, 39, 221, 128, 0
414255, 50 % , 201, 6, 221, 63, 56, 7, 147, 16, 0
414324, 53 % , 201, 6, 208, 62, 252, 7, 168, 16, 0
414404, 56 % , 201, 6, 166, 61, 208, 7, 211, 16, 0
414524, 58 % , 200, 168, 7, 40, 7, 40, 7, 128, 0
414630, 60 % , 200, 167, 177, 39, 177, 39, 177, 128, 0
414694, 63 % , 200, 167, 168, 39, 168, 39, 168, 128, 0
415025, 66 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
415154, 64 % , 201, 6, 47, 64, 240, 9, 38, 17, 0
415374, 65 % , 200, 167, 183, 39, 183, 39, 183, 128, 0
415443, 67 % , 201, 6, 85, 63, 216, 9, 160, 19, 0
415544, 67 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
415618, 67 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
415773, 69 % , 201, 6, 156, 65, 4, 10, 56, 21, 0
415983, 70 % , 201, 6, 221, 64, 40, 10, 146, 22, 0
416205, 68 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
416273, 67 % , 201, 7, 71, 65, 244, 11, 33, 23, 0
416730, 68 % , 201, 7, 195, 64, 120, 11, 249, 25, 0
416833, 68 % , 201, 7, 252, 65, 84, 12, 42, 26, 0
416923, 69 % , 201, 8, 5, 64, 120, 12, 86, 26, 0
417012, 69 % , 200, 167, 213, 39, 213, 39, 213, 128, 0
417192, 72 % , 201, 8, 92, 64, 100, 12, 228, 31, 0
417342, 84 % , 201, 8, 140, 64, 60, 13, 38, 42, 0
417592, 93 % , 201, 8, 218, 64, 120, 13, 175, 51, 0
417792, 91 % , 200, 167, 251, 39, 251, 39, 251, 128, 0
417942, 91 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
418111, 89 % , 200, 167, 245, 39, 245, 39, 245, 128, 0
418301, 87 % , 201, 10, 2, 64, 40, 15, 95, 49, 0
418637, 81 % , 200, 167, 236, 39, 236, 39, 236, 128, 0
418791, 76 % , 200, 167, 210, 39, 210, 39, 210, 128, 0
418900, 52 % , 200, 167, 120, 39, 120, 39, 120, 128, 0
419088, 22 % , 231, 32, 184, 1, 0, 0, 0, 128, 0
419161, 16 % , 201, 10, 193, 64, 180, 16, 203, 0, 0
419267, 13 % , 200, 167, 9, 39, 9, 39, 9, 128, 0
419448, 11 % , 4EA, 0, 65, 4, 29, 0, 0, 0, 0
419537, 26 % , 231, 0, 165, 1, 0, 0, 0, 192, 0
419747, 86 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
419851, 93 % , 201, 8, 44, 67, 252, 17, 76, 40, 0
420066, 83 % , 200, 167, 178, 39, 178, 39, 178, 128, 0
420150, 80 % , 200, 167, 175, 39, 175, 39, 175, 128, 0
420340, 76 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
420566, 72 % , 200, 167, 161, 39, 161, 39, 161, 128, 0
420766, 67 % , 201, 8, 176, 66, 68, 18, 201, 25, 0
420830, 67 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
420940, 66 % , 420, 126, 141, 222, 0, 0, 0, 0, 0
421170, 59 % , 201, 8, 227, 63, 156, 19, 100, 19, 0
421446, 52 % , 4EA, 0, 65, 4, 133, 0, 0, 0, 0
421569, 52 % , 201, 9, 16, 63, 216, 19, 199, 18, 0
421847, 52 % , 420, 126, 204, 230, 0, 0, 0, 0, 0
422047, 51 % , 4F4, 66, 75, 49, 50, 70, 57, 52, 49
422645, 40 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
422775, 39 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
422839, 39 % , 420, 126, 21, 238, 0, 0, 0, 0, 0
422975, 39 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
423124, 39 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
423228, 39 % , 201, 9, 121, 64, 40, 20, 194, 14, 0
423348, 40 % , 201, 9, 130, 63, 116, 20, 198, 14, 0
423595, 40 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
423657, 40 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
423844, 40 % , 228, 0, 0, 0, 0, 0, 0, 0, 0
423994, 39 % , 4EA, 0, 65, 4, 100, 0, 0, 0, 0
424057, 39 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
424244, 48 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
424397, 50 % , 201, 9, 182, 63, 216, 21, 64, 15, 0
424507, 38 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
424627, 23 % , 231, 48, 131, 1, 0, 0, 0, 128, 0
424894, 11 % , 231, 0, 121, 1, 0, 0, 0, 192, 0
424955, 10 % , 200, 167, 13, 39, 13, 39, 13, 128, 0
425042, 9 % , 420, 126, 186, 250, 0, 0, 0, 0, 0
425243, 32 % , 420, 126, 201, 251, 0, 0, 0, 0, 0
425437, 55 % , 231, 0, 99, 1, 0, 0, 0, 192, 0
425543, 63 % , 231, 0, 97, 1, 0, 0, 0, 192, 0
425773, 61 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
425836, 55 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
426042, 38 % , 201, 7, 66, 62, 132, 21, 132, 5, 0
426319, 21 % , 430, 186, 19, 4, 55, 0, 0, 0, 0
426485, 17 % , 201, 7, 51, 64, 140, 21, 103, 1, 0
426731, 14 % , 200, 167, 15, 39, 15, 39, 15, 128, 0
427205, 16 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
427304, 20 % , 201, 7, 50, 63, 176, 21, 28, 8, 0
427518, 24 % , 430, 186, 19, 4, 62, 0, 0, 0, 0
427641, 25 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
427740, 25 % , 200, 167, 32, 39, 32, 39, 32, 128, 0
427804, 23 % , 201, 7, 31, 65, 84, 20, 230, 3, 0
427900, 20 % , 200, 167, 23, 39, 23, 39, 23, 128, 0
428141, 15 % , 420, 126, 164, 8, 0, 0, 0, 0, 0
428441, 23 % , 231, 64, 97, 1, 0, 0, 0, 128, 0
